First process instance # in stats,1
Last process instance # in stats,10000

Resource utilization
Resource,Utilization %
Boxes,Lane_1tsn1hh,0
Triaje,Lane_17rn1f2,3

Individual task statistics
Name,Avg duration,Min duration,Max duration,Total duration,Avg waiting time,Min waiting time,Max waiting time,Total waiting time,Avg idle time,Min idle time,Max idle time,Total idle time,Avg cost,Min cost,Max cost,Total cost,Avg cost over thresh,Min cost over thresh,Max cost over thresh,Total cost over thresh,Avg duration over thresh,Min duration over thresh,Max duration over thresh,Total duration over thresh,Count,
Administrar cristaloides endovenosos,Process_0m4nedb.Activity_16ep0t0,1886.6880365853651,200.775,4078.011,154708.41899999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.408001016260165,6.577083333333333,114.27808333333333,4379.4560833333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
Almacenar hoja de datos,Process_0m4nedb.Activity_0fakwd4,1063.5220999999997,24.008,3865.038,63811.32599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.542280555555557,0.6668888888888889,107.36216666666667,1772.5368333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
Colocar vías intravenosas,Process_0m4nedb.Activity_0gudx9q,963.7485182481747,6.66,4119.881,396100.6409999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.77079217356042,0.185,114.4411388888889,11002.795583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411
Cumplimentar hoja de datos CÓDIGO SEPSIS (boxes),Process_0m4nedb.Activity_000ypde,1065.660116666667,31.219,4078.831,63939.60700000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.601669907407416,0.8671944444444445,113.30086111111112,1776.100194444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
Cumplimentar hoja de recogida datos CÓDIGO SEPSIS (Triaje),Process_0m4nedb.Activity_0cpjhzs,1098.634087591241,0.907,3319.576,451538.61000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.051761354420113,0.0025194444444444444,9.221044444444445,1254.2739166666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411
Extraer hemocultivos,Process_0m4nedb.Activity_0bb7osh,1192.807388888889,35.542,5277.806,85882.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13353858024693,0.9872777777777778,146.60572222222223,2385.6147777777787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
GATEWAY 21 AND,Process_0m4nedb.Gateway_04hnapz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
GATEWAY 26 XOR,Process_0m4nedb.Gateway_1w1oow2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92
GATEWAY 29 XOR,Process_0m4nedb.Gateway_0mda04f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
GATEWAY 4 AND,Process_0m4nedb.Gateway_02plb5w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
GATEWAY 5 XOR,Process_0m4nedb.Gateway_0uc11ls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
Inspeccionar síntomas,Process_0m4nedb.Activity_0q8dsxu,1210.773325600008,0.009,5131.037,1.2107733256000081E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3632592377777737,2.4999999999999998E-5,14.252880555555556,33632.592377777735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
Llegada de paciente,Process_0m4nedb.Event_03t4zwx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
Medir TAM,Process_0m4nedb.Activity_09r33yv,1077.076670731707,13.91,3715.412,88320.28699999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.918796409214092,0.3863888888888889,103.20588888888888,2453.3413055555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
Medir niveles de lactato,Process_0m4nedb.Activity_1rjm6d6,901.1196666666665,55.977,2500.335,18923.512999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.03110185185185,1.5549166666666667,69.45375,525.6531388888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
Obtener muestras de cultivos,Process_0m4nedb.Activity_1o88349,1100.8205416666665,52.484,3994.378,79259.07899999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.57834837962963,1.457888888888889,110.95494444444444,2201.6410833333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
Obtener parámetros analíticos necesarios,Process_0m4nedb.Activity_0ix2ba8,3056.7237777777787,6.161,10205.477,220084.11200000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.9089938271605,0.17113888888888887,283.48547222222226,6113.447555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
Paciente fuera de riesgo,Process_0m4nedb.Event_1r8saxj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8014
Paciente fuera de riesgo,Process_0m4nedb.Event_03qu26w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339
Paciente fuera de riesgo,Process_0m4nedb.Event_1qxdyzb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
