First process instance # in stats,1
Last process instance # in stats,5000

Resource utilization
Resource,Utilization %
Celadores,qbp_317408ff-0faa-fb07-fdc8-f1d34478876d,0
Administrativo,qbp_ccf29c23-853f-ddf4-f749-991df10bbb6f,0
Auxiliar de Enfermería,qbp_e0d3f720-aca1-1ef9-daa9-d1e08adb4c0e,0
Médico,Lane_1tsn1hh,2
Enfermero,Lane_17rn1f2,1

Individual task statistics
Name,Avg duration,Min duration,Max duration,Total duration,Avg waiting time,Min waiting time,Max waiting time,Total waiting time,Avg idle time,Min idle time,Max idle time,Total idle time,Avg cost,Min cost,Max cost,Total cost,Avg cost over thresh,Min cost over thresh,Max cost over thresh,Total cost over thresh,Avg duration over thresh,Min duration over thresh,Max duration over thresh,Total duration over thresh,Count,
Administrar Dobutamina,Process_0m4nedb.Activity_1uxq3gt,887.7973750000001,303.237,1329.575,56819.03200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.932207638888888,5.68465,11.386527777777777,571.6612888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
Administrar adrenalina,Process_0m4nedb.Activity_199vl5v,879.6661323529415,273.787,1712.399,59817.29700000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.887034068627451,1.5210388888888888,9.513327777777777,332.3183166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
Administrar cristaloides endovenosos,Process_0m4nedb.Activity_16ep0t0,1851.949712500001,470.695,3021.373,148155.97700000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.28860951388889,7.614972222222223,21.785405555555556,1223.0887611111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
Administrar dopamina,Process_0m4nedb.Activity_18m7lbc,14.743071428571426,5.79,21.372,206.40299999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.081905952380952,2.0321666666666665,2.118733333333333,29.14668333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
Almacenar hoja de datos,Process_0m4nedb.Activity_0fakwd4,60.0,60.0,60.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000007,0.2,0.2,3.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
Aumentar dosis noradrenalina,Process_0m4nedb.Activity_0k1wvm0,60.0,60.0,60.0,11700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666683,0.6666666666666666,0.6666666666666666,130.0000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195
Colocar vías intravenosas,Process_0m4nedb.Activity_0gudx9q,75.29302072538857,1.327,208.319,14531.552999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25097673575129537,0.004423333333333333,0.6943966666666667,48.43851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193
Cumplimentar hoja de datos CÓDIGO SEPSIS (boxes),Process_0m4nedb.Activity_000ypde,300.0,300.0,300.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333333334,3.3333333333333335,3.3333333333333335,60.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
Cumplimentar hoja de recogida datos CÓDIGO SEPSIS (Triaje),Process_0m4nedb.Activity_0cpjhzs,300.0,300.0,300.0,57900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333353,3.3333333333333335,3.3333333333333335,643.3333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193
Dosis excede 35-90 microgramos/minuto,Process_0m4nedb.Gateway_0k3r2wk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250
Extraer hemocultivos,Process_0m4nedb.Activity_0bb7osh,1819.551207792207,1158.431,2402.033,140105.44299999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.108617821067819,6.435727777777778,13.344627777777777,778.363572222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
GATEWAY 21 AND,Process_0m4nedb.Gateway_04hnapz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
GATEWAY 26 XOR,Process_0m4nedb.Gateway_1w1oow2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354
GATEWAY 34 XOR,Process_0m4nedb.Gateway_1717xeb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
GATEWAY 36 XOR,Process_0m4nedb.Gateway_0xadviz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258
GATEWAY 38 XOR,Process_0m4nedb.Gateway_0mda04f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
GATEWAY 4 AND,Process_0m4nedb.Gateway_02plb5w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
GATEWAY 5 XOR,Process_0m4nedb.Gateway_0uc11ls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
Inspeccionar síntomas,Process_0m4nedb.Activity_0q8dsxu,600.3876675999983,0.092,5806.892,3001938.3379999916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6709740844444445,0.0010222222222222221,64.52102222222221,33354.87042222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000
Llegada de paciente,Process_0m4nedb.Event_03t4zwx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000
Medir TAM,Process_0m4nedb.Activity_09r33yv,130.2159,16.999,275.609,10417.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4340529999999999,0.056663333333333336,0.9186966666666667,34.724239999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
Medir TAM,Process_0m4nedb.Activity_1qvye0l,122.79374418604651,4.081,298.206,31680.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4093124806201551,0.013603333333333335,0.99402,105.60262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258
Medir TAM,Process_0m4nedb.Activity_00ht6vf,90.69542857142858,28.341,159.856,1269.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3023180952380952,0.09447,0.5328533333333333,4.232453333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
Medir TAM,Process_0m4nedb.Activity_0s6olmf,106.09271875000003,8.013,323.925,6789.934000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3536423958333333,0.02671,1.0797500000000002,22.63311333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
Medir TAM,Process_0m4nedb.Activity_0y5nqo9,131.2988823529412,15.653,254.961,8928.324000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4376629411764707,0.05217666666666667,0.84987,29.761080000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
Medir niveles de lactato,Process_0m4nedb.Activity_1rjm6d6,298.98543682310486,112.899,462.017,82818.96600000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6610302045728036,0.6272166666666666,2.566761111111111,460.1053666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277
Obtener muestras de cultivos,Process_0m4nedb.Activity_1o88349,637.834168831169,4.143,1354.777,49113.231000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.543523160173155,5.023016666666667,12.52653888888889,657.851283333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
Obtener parámetros analíticos necesarios,Process_0m4nedb.Activity_0ix2ba8,9.673597402597402,2.14,21.93,744.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.053742207792208,5.011888888888889,5.121833333333333,389.13815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
Paciente apto para Noradrenalina,Process_0m4nedb.Gateway_05osu03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
Paciente fuera de riesgo,Process_0m4nedb.Event_1qxdyzb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
Paciente fuera de riesgo,Process_0m4nedb.Event_0u1xf0p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777
Paciente fuera de riesgo,Process_0m4nedb.Event_1r8saxj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4030
Paciente fuera de riesgo,Process_0m4nedb.Event_03qu26w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116
Realizar Quick-SOFA,Process_0m4nedb.Activity_0olygkw,628.2553567010311,5.146,1569.73,609407.6960000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.490307537227946,2.0285888888888888,10.720722222222221,5325.598311111108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970
Realizar SOFA,Process_0m4nedb.Activity_11oshdh,613.5113005181345,30.522,1374.273,118407.68099999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.40839611398964,4.169566666666666,11.63485,1429.8204500000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193
Shock séptico,Process_0m4nedb.Event_0hykbab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
Suministrar
antibióticos,Process_0m4nedb.Activity_1qhwzff,301.13979220779225,161.494,492.516,23187.764000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.003799307359308,3.5383133333333334,4.64172,308.2925466666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
Suministrar noradrenalina,Process_0m4nedb.Activity_0pwhtou,881.239856589148,106.479,1735.783,227359.88300000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89577698105082,1.59155,10.643238888888888,1521.1104611111116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258
Trasladar paciente a Box,Process_0m4nedb.Activity_1tb8w7w,617.4075077720211,1.978,1840.982,119159.64900000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.715020854922281,0.005494444444444445,5.113838888888889,330.99902500000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193
¿Niveles lactato normales?,Process_0m4nedb.Gateway_0zuj9oy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354
¿Respuesta positiva del paciente?,Process_0m4nedb.Gateway_1ekds58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
¿Sospechoso infección?,Process_0m4nedb.Gateway_1jyihvf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000
¿TAM >= 65?,Process_0m4nedb.Gateway_0dllrwl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
¿TAM >= 65?,Process_0m4nedb.Gateway_156li9b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
¿TAM >= 65?,Process_0m4nedb.Gateway_15fndkm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258
