First process instance # in stats,1
Last process instance # in stats,5000

Resource utilization
Resource,Utilization %
Auxiliar de Enfermería,qbp_7fc8f45d-9e76-30ab-c531-8e094ec82ba0,0
Celadores,qbp_97ada3c1-7b68-8012-0be9-efbda2076d79,0
Médico,Lane_1tsn1hh,2
Enfermero,Lane_17rn1f2,1

Individual task statistics
Name,Avg duration,Min duration,Max duration,Total duration,Avg waiting time,Min waiting time,Max waiting time,Total waiting time,Avg idle time,Min idle time,Max idle time,Total idle time,Avg cost,Min cost,Max cost,Total cost,Avg cost over thresh,Min cost over thresh,Max cost over thresh,Total cost over thresh,Avg duration over thresh,Min duration over thresh,Max duration over thresh,Total duration over thresh,Count,
Administrar Dobutamina,Process_0m4nedb.Activity_1uxq3gt,905.3352807017543,117.924,1486.384,51604.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.02964044834308,4.655133333333334,12.25768888888889,514.6895055555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
Administrar adrenalina,Process_0m4nedb.Activity_199vl5v,808.8208032786883,186.745,1335.429,49338.06899999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.493448907103824,1.0374722222222224,7.41905,274.10038333333324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
Administrar cristaloides endovenosos,Process_0m4nedb.Activity_16ep0t0,1747.9871250000006,232.271,3157.275,153822.86700000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.71103958333333,6.290394444444445,22.540416666666665,1294.571483333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88
Administrar dopamina,Process_0m4nedb.Activity_18m7lbc,735.4951428571429,337.349,1012.041,5148.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.086084126984127,3.874161111111111,7.62245,42.60258888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Aumentar dosis noradrenalina,Process_0m4nedb.Activity_0k1wvm0,60.0,60.0,60.0,10920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666684,0.6666666666666666,0.6666666666666666,121.33333333333364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182
Colocar vías intravenosas,Process_0m4nedb.Activity_0gudx9q,83.7725170731707,3.848,223.827,17173.365999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2792417235772359,0.012826666666666667,0.74609,57.244553333333364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205
Cumplimentar hoja de datos CÓDIGO SEPSIS (Triaje) en BBDD,Process_0m4nedb.Activity_0cpjhzs,300.0,300.0,300.0,61500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333375,3.3333333333333335,3.3333333333333335,683.3333333333342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205
Cumplimentar hoja de datos CÓDIGO SEPSIS (boxes) en la BBDD,Process_0m4nedb.Activity_000ypde,300.0,300.0,300.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333333334,3.3333333333333335,3.3333333333333335,70.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
Dosis excede 35-90 microgramos/minuto,Process_0m4nedb.Gateway_0k3r2wk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237
Extraer hemocultivos,Process_0m4nedb.Activity_0bb7osh,1753.1497499999996,1215.033,2430.045,133239.38099999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.739720833333333,6.750183333333332,13.500250000000001,740.2187833333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
